('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-907', 'd41cbf92b2b6c994405628920470744bdb8e9661')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/filter/FlateFilter.java', 'PDFBOX-847', '78934ae1b66604411d9f20b6e80e12f22431d314')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSDictionaryMap.java', 'PDFBOX-3368', 'b08cab72b8b31d9459995608eac69895d6acd1e5')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSDictionaryMap.java', 'PDFBOX-3368', 'b08cab72b8b31d9459995608eac69895d6acd1e5')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSFloat.java', 'PDFBOX-3369', '2b602feac4554a31da449d094926d609fcae2b04')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSFloat.java', 'PDFBOX-3369', '2b602feac4554a31da449d094926d609fcae2b04')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-2038', '4145e41ef67eec90ccddb50fbbe1df19a6ead2b1')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-2038', '4145e41ef67eec90ccddb50fbbe1df19a6ead2b1')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-2038', '4145e41ef67eec90ccddb50fbbe1df19a6ead2b1')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-2038', '4145e41ef67eec90ccddb50fbbe1df19a6ead2b1')
('1.8.4', 'fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java', 'PDFBOX-2035', 'e8ca4741939b7cad993c01c2e762becd48d35d29')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-2035', 'e8ca4741939b7cad993c01c2e762becd48d35d29')
('1.8.3', 'fontbox/src/main/java/org/apache/fontbox/cmap/CMapParser.java', 'PDFBOX-2035', 'e8ca4741939b7cad993c01c2e762becd48d35d29')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDFont.java', 'PDFBOX-2035', 'e8ca4741939b7cad993c01c2e762becd48d35d29')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/PDFPagePanel.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/PDFPagePanel.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/PDFPagePanel.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDPage.java', 'PDFBOX-1184', 'af083b6043d0e9a8bf7f309af412da3e96967b90')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PageLayout.java', 'PDFBOX-3362', '9b97f60bc7d429d18bcc89a2852e92c224554e37')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PageLayout.java', 'PDFBOX-3362', '9b97f60bc7d429d18bcc89a2852e92c224554e37')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-3363', '02c7651e16af362783e9f49148ad3dea1df81264')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java', 'PDFBOX-3363', '02c7651e16af362783e9f49148ad3dea1df81264')
('1.8.4', 'fontbox/src/main/java/org/apache/fontbox/ttf/CMAPEncodingEntry.java', 'PDFBOX-2032', '8ecf7f0fff993f52bec51f3ad527f7535df4269a')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.11', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.10', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/TrueTypeFont.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.9', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.8', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.7', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.6', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.5', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.4', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.3', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('2.0.0', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-4219', '93f1f9b2ffc23d43a7d25be270cafe21b0e0ba12')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/image/PDImageXObject.java', 'PDFBOX-4218', '16b31cd9b3a670636b1f0ca808ab0bbf6323c760')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSStreamArray.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/edit/PDPageContentStream.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSStreamArray.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/edit/PDPageContentStream.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSStreamArray.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/edit/PDPageContentStream.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/COSStreamArray.java', 'PDFBOX-854', 'ed25a5379923b928d442d1ac38dcecac952eb6ed')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-857', '3fd33cf7d19b80265b7de3cfa8b740dc7fab6170')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType1Font.java', 'PDFBOX-857', '3fd33cf7d19b80265b7de3cfa8b740dc7fab6170')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/ImageIOUtil.java', 'PDFBOX-1190', 'dd6211a589129f94b3570fd73af0557c972c201e')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDPageLabels.java', 'PDFBOX-856', '54da2293104308256ce65949dfa305c35a886b14')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDPageLabels.java', 'PDFBOX-856', '54da2293104308256ce65949dfa305c35a886b14')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDPageLabels.java', 'PDFBOX-856', '54da2293104308256ce65949dfa305c35a886b14')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-4227', '1cfd4aaa7c4967b693d34d7e38c06e188b0cae4f')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/TTFSubsetter.java', 'PDFBOX-3379', 'e86e84e1cf8626e24a9f24601ba806053c7a8607')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TTFSubsetter.java', 'PDFBOX-3379', 'e86e84e1cf8626e24a9f24601ba806053c7a8607')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/ttf/TTFSubsetter.java', 'PDFBOX-3379', 'bfe95fb690b5eca1ca5606f2a5526518b62e4ebb')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/ttf/TTFSubsetter.java', 'PDFBOX-3379', 'bfe95fb690b5eca1ca5606f2a5526518b62e4ebb')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSStream.java', 'PDFBOX-2048', '5104db767abb99a6ad0ffe62c95935e3020b07e3')
('2.0.2', 'fontbox/src/main/java/org/apache/fontbox/util/autodetect/FontFileFinder.java', 'PDFBOX-3377', 'e3b7d53c3069a61e9b33d0186f774dec10b607c4')
('2.0.1', 'fontbox/src/main/java/org/apache/fontbox/util/autodetect/FontFileFinder.java', 'PDFBOX-3377', 'e3b7d53c3069a61e9b33d0186f774dec10b607c4')
('2.0.0', 'fontbox/src/main/java/org/apache/fontbox/util/autodetect/FontFileFinder.java', 'PDFBOX-3377', 'e3b7d53c3069a61e9b33d0186f774dec10b607c4')
('1.8.4', 'fontbox/src/main/java/org/apache/fontbox/type1/Type1Parser.java', 'PDFBOX-2046', '6f7d31e8981a0be40034ea1d6550bd0f59bd2489')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDLab.java', 'PDFBOX-2047', '82f88df8a5f9e00e92b42a83dc92347af8bfde08')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDLab.java', 'PDFBOX-2047', '82f88df8a5f9e00e92b42a83dc92347af8bfde08')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDLab.java', 'PDFBOX-2047', '82f88df8a5f9e00e92b42a83dc92347af8bfde08')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-4223', 'f6cd739c536e46b354c3b2607425038798725408')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-4223', 'c3e216b49aedc67af52c32438dde96397cd21625')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/PDDocument.java', 'PDFBOX-3375', '23fbc00e368ef1395d5ce9fa1b5a5d37d2913a22')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '8abdc8590670b52a8a16b7f35c367d11c9064596')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '8abdc8590670b52a8a16b7f35c367d11c9064596')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '8abdc8590670b52a8a16b7f35c367d11c9064596')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '95e2e36a8d4681e6a125b0157dcf1430dde133e0')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '95e2e36a8d4681e6a125b0157dcf1430dde133e0')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '95e2e36a8d4681e6a125b0157dcf1430dde133e0')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '9cba0b30fbefc672ca053c406f711c99bfdebd1d')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '9cba0b30fbefc672ca053c406f711c99bfdebd1d')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '9cba0b30fbefc672ca053c406f711c99bfdebd1d')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', 'ed00520e3cae1c3606126b6f0dda433501c531c1')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', 'ed00520e3cae1c3606126b6f0dda433501c531c1')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', 'ed00520e3cae1c3606126b6f0dda433501c531c1')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '71a5bafdd02220636b8d464b7f788e65dfc0fb25')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '71a5bafdd02220636b8d464b7f788e65dfc0fb25')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '71a5bafdd02220636b8d464b7f788e65dfc0fb25')
('2.0.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '11dac1c0494654580743c5cc3caa27ccd43bfbd4')
('2.0.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '11dac1c0494654580743c5cc3caa27ccd43bfbd4')
('2.0.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDDeviceRGB.java', 'PDFBOX-3375', '11dac1c0494654580743c5cc3caa27ccd43bfbd4')
('1.8.4', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-2044', 'f1f2460b77d5983cd067ccf2aa02c7310202794e')
('1.8.3', 'fontbox/src/main/java/org/apache/fontbox/ttf/GlyphTable.java', 'PDFBOX-2044', 'f1f2460b77d5983cd067ccf2aa02c7310202794e')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-4222', 'e1ab9f22ad27ffd482637d7b0788ac3a9264ddd6')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/common/PDNumberTreeNode.java', 'PDFBOX-4222', '9a3b2af822f855ab299dbc6415052ab559fbf40e')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/multipdf/PDFMergerUtility.java', 'PDFBOX-4222', '4c19d42c392e0d536a2a138b93d99d323c596290')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFMergerUtility.java', 'PDFBOX-2045', '0ee02274d8e299209cfcd443c27c6f6621d520cf')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFMergerUtility.java', 'PDFBOX-2045', '0ee02274d8e299209cfcd443c27c6f6621d520cf')
('1.8.8', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.7', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.6', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.5', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.6.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.4.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.3.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/interactive/form/PDAcroForm.java', 'PDFBOX-2045', '2863c039171282368b482dbdcd3968945da23787')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/contentstream/ContentStreamWrapper.java', 'PDFBOX-1195', '4371ea0fefc428c5522fd6816eca5c78104bf250')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/font/CompositeFontValidator.java', 'PDFBOX-1195', '4371ea0fefc428c5522fd6816eca5c78104bf250')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/ValidationConstants.java', 'PDFBOX-1195', '4371ea0fefc428c5522fd6816eca5c78104bf250')
('1.6.0', 'preflight/src/main/java/org/apache/padaf/preflight/font/CFFType2FontContainer.java', 'PDFBOX-1195', '4371ea0fefc428c5522fd6816eca5c78104bf250')
('1.8.4', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.8.3', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.8.2', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.8.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.8.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.7.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.7.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/color/PDICCBased.java', 'PDFBOX-2042', 'e6383a777081dc36935ae1abfea863bd4fd0252b')
('1.8.14', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType3Font.java', 'PDFBOX-4228', '113313a81a82377a8a07a2c55ce0ba6ce3ed20a5')
('1.8.13', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType3Font.java', 'PDFBOX-4228', '113313a81a82377a8a07a2c55ce0ba6ce3ed20a5')
('1.8.11', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDType3Font.java', 'PDFBOX-4228', '113313a81a82377a8a07a2c55ce0ba6ce3ed20a5')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/PageDrawer.java', 'PDFBOX-828', '5d559660def8c449dd5a3c2413f098b397f050a8')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDSimpleFont.java', 'PDFBOX-828', '5d559660def8c449dd5a3c2413f098b397f050a8')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdfviewer/PageDrawer.java', 'PDFBOX-828', '5d559660def8c449dd5a3c2413f098b397f050a8')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/font/PDSimpleFont.java', 'PDFBOX-828', '5d559660def8c449dd5a3c2413f098b397f050a8')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/GSave.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/TextPosition.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFStreamEngine.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/ShowTextGlyph.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/GSave.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/TextPosition.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/PDFStreamEngine.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/ShowTextGlyph.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/GSave.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/TextPosition.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.1.0', 'pdfbox/src/main/java/org/apache/pdfbox/util/operator/ShowTextGlyph.java', 'PDFBOX-828', '679cc0911caf317292915eba577ce58ff165f335')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/io/RandomAccessBuffer.java', 'PDFBOX-821', 'f1ea96656c68e261d81d2c60e627916a1125d1f4')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/io/RandomAccessBuffer.java', 'PDFBOX-821', '23a065c36099ae20a70b54d2e6cb854d79eb7972')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/io/RandomAccessBuffer.java', 'PDFBOX-821', 'c0dc1666a471af6a2dfdc6388bab49275aedfaec')
('1.5.0', 'pdfbox/src/main/java/org/apache/pdfbox/io/RandomAccessBuffer.java', 'PDFBOX-821', '1e3c4c75746ff163efcb1b18b808b9383bbdb885')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDPixelMap.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDXObjectImage.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/cos/COSName.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDPixelMap.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.0', 'pdfbox/src/main/java/org/apache/pdfbox/pdmodel/graphics/xobject/PDXObjectImage.java', 'PDFBOX-825', '6fe6dd89ed25048d37f80121ce896911f609cdd0')
('1.2.1', 'pdfbox/src/main/java/org/apache/pdfbox/filter/FlateFilter.java', 'PDFBOX-822', '6ff2b8697c4b0e66f71d88c561ef3e2481708ef1')
