('4.0.6RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/KurentoHandler.java', 'OPENMEETINGS-1962', 'f2d91360b0dbaf1480126c98893c6fe7a96d1c48')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/room/RoomDao.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/StoredFile.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/UserWebService.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/data/file/FileProcessor.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ConferenceLibrary.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/FlvExplorerConverter.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/StoredFile.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/StoredFile.java', 'OPENMEETINGS-1457', '226c12510ce45787b5ea9a296b71b90e157c2c32')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/record/Recording.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', 'ba7f9bc8a99d346405a968a29fa2eba4aa51d3e9')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/RoomMenuPanel.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileExplorerItem.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/room/WhiteboardObject.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '80e72852c1da3f8cc8b51d5ad76eb05931e38f48')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/FileItemPanel.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/MD5Crypt.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/Mp4RecordingResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/XmlExport.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/mail/ByteArrayDataSource.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-install/src/main/java/org/apache/openmeetings/cli/Admin.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/CreateLibraryPresentation.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-install/src/main/java/org/apache/openmeetings/cli/CleanupHelper.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/MD5.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/CalendarPatterns.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupExport.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/util/UserDashboardPersister.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/FlvRecordingResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ConferenceLibrary.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/FlvExplorerConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/calendar/Appointment.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/OggRecordingResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryChartLoader.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/GenerateImage.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/mail/MailHandler.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryDocumentConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/GeneratePDF.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/record/RecordingDTO.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResult.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/JpgRecordingResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ProcessHelper.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/dashboard/admin/AdminCleanupInfoDialog.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/record/AviRecordingResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomResourceReference.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryWmlLoader.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/OmFileHelper.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/menu/StartSharingButton.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-service/src/main/java/org/apache/openmeetings/service/user/UserManager.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/record/Recording.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/auth/SignInPage.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/SHA256.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/room/sidebar/UploadDialog.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/data/record/listener/async/BaseStreamWriter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-install/src/main/java/org/apache/openmeetings/installation/InstallationDocumentHandler.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/SHA256Implementation.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.2', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/FileItemPanel.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/MD5Crypt.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/XmlExport.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/file/FileItem.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryChartLoader.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryDocumentConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/record/RecordingDTO.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResult.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ProcessHelper.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/FileItemPanel.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/crypt/MD5Crypt.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/XmlExport.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryChartLoader.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryDocumentConverter.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dto/record/RecordingDTO.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResult.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ProcessHelper.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-util/src/main/java/org/apache/openmeetings/util/process/ConverterProcessResultList.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/tree/ConvertingErrorsDialog.java', 'OPENMEETINGS-1457', '256e5cd11e5af8f422688dfc1d01ac66b370d7a0')
('3.1.1RC1', 'openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java', 'OPENMEETINGS-1442', '7cdf9ce7ea9198b60eb82bb1cbca3ded40c9c78c')
('3.1.0RC1', 'openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java', 'OPENMEETINGS-1442', '7cdf9ce7ea9198b60eb82bb1cbca3ded40c9c78c')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/AuthLevelUtil.java', 'OPENMEETINGS-1443', '5b582510eb19ce11154328cdda51faf18de4380a')
('3.1.1RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java', 'OPENMEETINGS-1443', '5b582510eb19ce11154328cdda51faf18de4380a')
('3.1.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/util/AuthLevelUtil.java', 'OPENMEETINGS-1443', '5b582510eb19ce11154328cdda51faf18de4380a')
('3.1.0RC1', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java', 'OPENMEETINGS-1443', '5b582510eb19ce11154328cdda51faf18de4380a')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/label/LabelDao.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/labels/LangPanel.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.1RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/labels/AddLanguageForm.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/label/LabelDao.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/labels/LangPanel.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.0RC1', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/labels/AddLanguageForm.java', 'OPENMEETINGS-1444', 'a6a3103e69da00d337078cc2b5498eed696a562a')
('3.1.1RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/label/LabelDao.java', 'OPENMEETINGS-1444', '788ec1f8cd99b1f4174377f3c65f0032cf6c293e')
('3.1.0RC1', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/label/LabelDao.java', 'OPENMEETINGS-1444', '788ec1f8cd99b1f4174377f3c65f0032cf6c293e')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/UserPanel.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/InvitationPasswordDialog.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/room/Room.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/GroupWebService.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/user/MessageDialog.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/auth/ResetPasswordDialog.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/RoomWebService.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/admin/backup/BackupPanel.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/common/NameDialog.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
('3.3.0', 'openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/auth/RegisterDialog.java', 'OPENMEETINGS-1682', 'd2a8e400355b89cb2476793d6329512a3b44eb22')
