('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/util/VisorTaskUtils.java', 'IGNITE-6995', '47e7daf7323ee49be53efb363f447d574bc7e222')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/GridCacheQueryManager.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/DataStructuresProcessor.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/datastructures/CacheDataStructuresManager.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSetImpl.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSetImpl.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSetImpl.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastructures/GridCacheSetImpl.java', 'IGNITE-5553', '1b3742f4d7bedf0bb5c262786d386647b5b86e35')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-1172', '3ace82ac5ea85da5cd0883eb4da794f0609a8218')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-1172', '4ba8b6f4c3b4e90345ebf67ad0750fd4a6cfb662')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-1172', '9389c6e3ed79e5b9800b5aec076fbfee843c38ec')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-1172', '83d7b2734db4a418e05de730d8ca9c773ba8766c')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/DiscoverySpiCustomMessage.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCacheProcessor.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/communication/tcp/TcpCommunicationSpi.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/messages/TcpDiscoveryDiscardMessage.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/internal/TcpDiscoveryNodesRing.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/messages/TcpDiscoveryNodeAddedMessage.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/DynamicCacheDescriptor.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/query/continuous/CacheContinuousQueryManager.java', 'IGNITE-1171', '6f3ef6a84ee1c3e77d32ca9930835d1720918e20')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProcessor.java', 'IGNITE-5554', '517a23d252078e62a8addca55ca78497e5226b5b')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/service/GridServiceProcessor.java', 'IGNITE-5554', '45cd87fe73db117f5148ed2006f8de8d2517bbfe')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/task/GridTaskProcessor.java', 'IGNITE-9914', '5e989bddbef04f4d70d7ab361634f7000fe21ec0')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/task/GridTaskProcessor.java', 'IGNITE-9914', '5e989bddbef04f4d70d7ab361634f7000fe21ec0')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/datastreamer/DataStreamerImpl.java', 'IGNITE-4225', 'd15eba4becf7515b512c1032b193ce75e1589177')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearGetFuture.java', 'IGNITE-1165', 'f00f71d3a9f059be5625043e032070be88b6ab43')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/job/GridJobWorker.java', 'IGNITE-4231', '6d744db27111c68e13b06ec99428a4c4148d97b6')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-1164', 'abb2cef136da824c55964bb4032c47dd150242c1')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-5569', 'c843b8fe0ca624231d384d9f56a9635c336c91c4')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/IgniteSystemProperties.java', 'IGNITE-5569', 'c843b8fe0ca624231d384d9f56a9635c336c91c4')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/TcpDiscoveryImpl.java', 'IGNITE-5569', 'c843b8fe0ca624231d384d9f56a9635c336c91c4')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/TcpDiscoverySpi.java', 'IGNITE-5569', 'c843b8fe0ca624231d384d9f56a9635c336c91c4')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManagerImpl.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/topology/GridDhtLocalPartition.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/GridDhtTxAbstractEnlistFuture.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheOffheapManager.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxAdapter.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxQueryResultsEnlistFuture.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/tree/BPlusTree.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxHandler.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/near/GridNearTxEnlistFuture.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManager.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManagerImpl.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheOffheapManager.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxAdapter.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/tree/BPlusTree.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/transactions/IgniteTxHandler.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionsExchangeFuture.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/IgniteCacheOffheapManager.java', 'IGNITE-9928', 'a8fc7af015febee09b70846277f1170b64bce74e')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-9927', 'ff9431fe5becd828c2d45bf8027efe66501b04e1')
('1.1.4', 'modules/schema-import/src/main/java/org/apache/ignite/schema/parser/dialect/OracleMetadataDialect.java', 'IGNITE-1158', '41c76a729da9668c6ffefbaa99c0f2dbf9709115')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/util/GridLogThrottle.java', 'IGNITE-1157', 'a1543cfe4ce435adcc08e3680d19da8b63a3d945')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ClientImpl.java', 'IGNITE-1157', '45aa5985bfe0ca3b9a537f9b7ef2136a64d97d28')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/internal/util/GridLogThrottle.java', 'IGNITE-1157', '45aa5985bfe0ca3b9a537f9b7ef2136a64d97d28')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/TcpDiscoveryImpl.java', 'IGNITE-1157', '45aa5985bfe0ca3b9a537f9b7ef2136a64d97d28')
('1.1.4', 'modules/core/src/main/java/org/apache/ignite/spi/discovery/tcp/ServerImpl.java', 'IGNITE-1157', '45aa5985bfe0ca3b9a537f9b7ef2136a64d97d28')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPartitionDemander.java', 'IGNITE-4242', '6ba1711a1fa10d8276974227491136070c3ed43a')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java', 'IGNITE-4242', '6ba1711a1fa10d8276974227491136070c3ed43a')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPreloader.java', 'IGNITE-4242', '6ba1711a1fa10d8276974227491136070c3ed43a')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/preloader/GridDhtPreloader.java', 'IGNITE-4242', '6ba1711a1fa10d8276974227491136070c3ed43a')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java', 'IGNITE-9932', 'f156631cdd4c1b69327f76df744b27d03f575b5c')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/GridCachePartitionExchangeManager.java', 'IGNITE-9932', 'f156631cdd4c1b69327f76df744b27d03f575b5c')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/node/VisorMemoryPolicyConfiguration.java', 'IGNITE-5577', '1cb9772833261a14afc8aae3e6005df7fb28b83f')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/visor/VisorDataTransferObject.java', 'IGNITE-5577', '1cb9772833261a14afc8aae3e6005df7fb28b83f')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicAbstractUpdateFuture.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridDhtAtomicCache.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicAbstractUpdateFuture.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridDhtAtomicCache.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('2.4.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicAbstractUpdateFuture.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/distributed/dht/atomic/GridNearAtomicAbstractUpdateFuture.java', 'IGNITE-9937', '7e1d17830429a78ca62e2f007fece7de6466eb0f')
('1.8.0', 'modules/slf4j/src/main/java/org/apache/ignite/logger/slf4j/Slf4jLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.8.0', 'modules/hadoop/src/main/java/org/apache/ignite/internal/processors/hadoop/impl/igfs/HadoopIgfsJclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.8.0', 'modules/jcl/src/main/java/org/apache/ignite/logger/jcl/JclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.7.0', 'modules/slf4j/src/main/java/org/apache/ignite/logger/slf4j/Slf4jLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.7.0', 'modules/jcl/src/main/java/org/apache/ignite/logger/jcl/JclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.6.0', 'modules/slf4j/src/main/java/org/apache/ignite/logger/slf4j/Slf4jLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.6.0', 'modules/jcl/src/main/java/org/apache/ignite/logger/jcl/JclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.5.0.final', 'modules/slf4j/src/main/java/org/apache/ignite/logger/slf4j/Slf4jLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.5.0.final', 'modules/jcl/src/main/java/org/apache/ignite/logger/jcl/JclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.4.0', 'modules/slf4j/src/main/java/org/apache/ignite/logger/slf4j/Slf4jLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.4.0', 'modules/jcl/src/main/java/org/apache/ignite/logger/jcl/JclLogger.java', 'IGNITE-4248', 'c103ac33d590492577bb687b29969550cdb532cf')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/cache/query/SqlQuery.java', 'IGNITE-4247', '8e622e41de4acf365da7f933a08b6d31bae11124')
('1.8.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/GridQueryProcessor.java', 'IGNITE-4247', '8e622e41de4acf365da7f933a08b6d31bae11124')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/IgniteH2Indexing.java', 'IGNITE-4247', '8e622e41de4acf365da7f933a08b6d31bae11124')
('1.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/OdbcRequestHandler.java', 'IGNITE-4249', 'b038730ee56a662f73e02bbec83eb1712180fa82')
('1.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/OdbcRequestHandler.java', 'IGNITE-4249', 'b038730ee56a662f73e02bbec83eb1712180fa82')
('1.8.0', 'modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/twostep/GridReduceQueryExecutor.java', 'IGNITE-4252', '26562d3575c54a359df06c72202ec91e078fde05')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridKernalContextImpl.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/FileWriteAheadLogManager.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/FilePageStoreManager.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/reader/StandaloneGridKernalContext.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/GridCacheDatabaseSharedManager.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/pagemem/wal/StorageException.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/GridKernalContext.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/wal/AbstractWalRecordsIterator.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/persistence/file/FilePageStore.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.3.0', 'modules/core/src/main/java/org/apache/ignite/internal/IgnitionEx.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.2.0', 'modules/core/src/main/java/org/apache/ignite/internal/pagemem/wal/StorageException.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.1.0', 'modules/core/src/main/java/org/apache/ignite/internal/pagemem/wal/StorageException.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.0.0', 'modules/core/src/main/java/org/apache/ignite/internal/pagemem/wal/StorageException.java', 'IGNITE-6832', '14055683accb367672fd32f4dbd3f136f4a49f28')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/schema/SchemaIndexCacheVisitorImpl.java', 'IGNITE-11878', '6d0d87fa1e2db8e08dd68b9916bbebb454cb7c60')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/query/schema/SchemaIndexCacheVisitorImpl.java', 'IGNITE-11878', '6d0d87fa1e2db8e08dd68b9916bbebb454cb7c60')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/verify/VerifyBackupPartitionsTaskV2.java', 'IGNITE-11874', '062cce1dae9687988630d2b1aedac508933643e8')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/cache/verify/VerifyBackupPartitionsTaskV2.java', 'IGNITE-11874', '062cce1dae9687988630d2b1aedac508933643e8')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/ClientListenerNioListener.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/utils/PlatformConfigurationUtils.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/configuration/ClientConnectorConfiguration.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.5', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/ClientListenerBufferedParser.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/ClientListenerNioListener.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/platform/utils/PlatformConfigurationUtils.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/configuration/ClientConnectorConfiguration.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.7.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/ClientListenerBufferedParser.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/configuration/ClientConnectorConfiguration.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.6.0', 'modules/core/src/main/java/org/apache/ignite/internal/processors/odbc/ClientListenerBufferedParser.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
('2.5.0', 'modules/core/src/main/java/org/apache/ignite/configuration/ClientConnectorConfiguration.java', 'IGNITE-11875', 'a0cd1e5cf571db4cdee15e5091bbf1d1c4f2ac92')
